##### bfnsn! (ode)  BZlr ::: Sun Nov  3 12:16:58 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
1352  14     0.3658000977     0.6467283326    -7.859947784                0     0.9975521124     0.9975521124     0.9999899294     0.9999899294     0.0325056497  bftga 0(D)
1353  14     0.3657000977     0.6466748662    -7.859765441                0     0.9971636276     0.9971636276      1.000021805      1.000021805    0.03251076876  bftga 0(D)
1354  14     0.3656000977     0.6466214035    -7.859583099                0     0.9967116158     0.9967116158      1.000029729      1.000029729    0.03251588176  bftga 0(D)
1355  14     0.3655000977     0.6465679444     -7.85939923                0      1.000014228      1.000014228      1.002741291      1.002741291    0.03252167326  bftga 0(D)
1356  13     0.3654000977     0.6465144889    -7.859217651                0     0.9956046582     0.9956046582     0.9999825103     0.9999825103    0.03252608918  bftga 0(D)
1357  14     0.3653000977     0.6464610371    -7.859033782                0     0.9999674892     0.9999674892      1.003148154      1.003148154    0.03253204523  bftga 0(D)
1358  13     0.3652000977     0.6464075889    -7.858852203                0     0.9956577362     0.9956577362       1.00006807       1.00006807    0.03253644463  bftga 0(D)
1359  14     0.3651000977     0.6463541444    -7.858668334                0     0.9999400575     0.9999400575      1.003194427      1.003194427    0.03254239409  bftga 0(D)
1360  13     0.3650000977     0.6463007035    -7.858486755                0     0.9954883403     0.9954883403      1.000030845      1.000030845    0.03254677639  bftga 0(D)
1361  14     0.3649000977     0.6462472663    -7.858302886                0       1.00002095       1.00002095      1.002783651      1.002783651    0.03255271915  bftga 0(D)
1362  14     0.3648000977     0.6461938327    -7.858120544                0     0.9981996394     0.9981996394      1.000113801      1.000113801    0.03255743488  bftga 0(D)
1363  14     0.3647000977     0.6461404028    -7.857938201                0     0.9971751983     0.9971751983     0.9998946663     0.9998946663    0.03256249243  bftga 0(D)
1364  14     0.3646000977     0.6460869766    -7.857754333                0     0.9999842557     0.9999842557        1.0025021        1.0025021    0.03256824853  bftga 0(D)
1365  14     0.3645000977      0.646033554     -7.85757199                0     0.9977070765     0.9977070765     0.9999747797     0.9999747797    0.03257294103  bftga 0(D)
1366  14     0.3644000977      0.645980135    -7.857388122                0     0.9999493071     0.9999493071      1.003012704      1.003012704    0.03257868868  bftga 0(D)
1367  14     0.3643000977     0.6459267197    -7.857205779                0     0.9978546078     0.9978546078      1.000092824      1.000092824    0.03258336589  bftga 0(D)
1368  14     0.3642000977     0.6458733081    -7.857021911                0     0.9998885591     0.9998885591      1.003199027      1.003199027    0.03258910492  bftga 0(D)
1369  14     0.3641000977     0.6458199002    -7.856839569                0     0.9978842789     0.9978842789     0.9999743776     0.9999743776    0.03259376631  bftga 0(D)
1370  14     0.3640000977     0.6457664959      -7.8566557                0      1.000109665      1.000109665      1.002744986      1.002744986    0.03259949655  bftga 0(D)
1371  14     0.3639000977     0.6457130953    -7.856473358                0     0.9974683093     0.9974683093     0.9999405496     0.9999405496    0.03260414157  bftga 0(D)
1372  14     0.3638000977     0.6456596983    -7.856289489                0     0.9998620982     0.9998620982      1.002396019      1.002396019    0.03260986282  bftga 0(D)
1373  14     0.3637000977      0.645606305    -7.856107147                0     0.9965886205     0.9965886205      1.000002083      1.000002083    0.03261449092  bftga 0(D)
1374  13     0.3636000977     0.6455529154    -7.855922515                0     0.9999691321     0.9999691321      1.004820252      1.004820252    0.03262056663  bftga 0(D)
1375  14     0.3635000977     0.6454995295    -7.855740173                0     0.9971602999     0.9971602999     0.9999902873     0.9999902873    0.03262499692  bftga 0(D)
1376  14     0.3634000977     0.6454461473    -7.855556304                0      1.000002564      1.000002564      1.001697964      1.001697964     0.0326306995  bftga 0(D)
1377  14     0.3633000977     0.6453927687    -7.855372436                0      1.000019721      1.000019721      1.002635709      1.002635709    0.03263603028  bftga 0(D)
1378  14     0.3632000977     0.6453393938    -7.855188568                0      0.999936188      0.999936188      1.003589141      1.003589141    0.03264135524  bftga 0(D)
1379  14     0.3631000977     0.6452860226    -7.855006225                0     0.9972425437     0.9972425437     0.9999421895     0.9999421895     0.0326459334  bftga 0(D)
1380  14     0.3630000977     0.6452326551    -7.854822357                0     0.9999214737     0.9999214737      1.001506881      1.001506881    0.03265161642  bftga 0(D)
1381  14     0.3629000977     0.6451792912    -7.854638488                0      1.000084116      1.000084116      1.001938531      1.001938531    0.03265692242  bftga 0(D)
1382  14     0.3628000977     0.6451259311     -7.85445462                0     0.9999329263     0.9999329263      1.002595433      1.002595433    0.03266222228  bftga 0(D)
1383  14     0.3627000977     0.6450725746    -7.854270751                0     0.9999021838     0.9999021838      1.003041419      1.003041419    0.03266751591  bftga 0(D)
1384  14     0.3626000977     0.6450192219    -7.854086883                0      1.000110093      1.000110093      1.003156694      1.003156694    0.03267280322  bftga 0(D)
1385  14     0.3625000977     0.6449658728    -7.853903015                0      1.000007986      1.000007986      1.003490821      1.003490821    0.03267808415  bftga 0(D)
1386  14     0.3624000977     0.6449125274    -7.853719146                0      1.000014116      1.000014116      1.003623132      1.003623132    0.03268335859  bftga 0(D)
1387  14     0.3623000977     0.6448591857    -7.853536804                0     0.9963300513     0.9963300513      1.000024976      1.000024976    0.03268786494  bftga 0(D)
1388  13     0.3622000977     0.6448058477    -7.853352172                0     0.9998767518     0.9998767518       1.00375442       1.00375442    0.03269388765  bftga 0(D)
1389  14     0.3621000977     0.6447525135    -7.853168304                0     0.9999581864     0.9999581864      1.001679763      1.001679763    0.03269895078  bftga 0(D)
1390  14     0.3620000977     0.6446991829    -7.852984435                0     0.9998761272     0.9998761272      1.001511145      1.001511145    0.03270419766  bftga 0(D)
1391  13     0.3619000977      0.644645856    -7.852799804                0      1.000012249      1.000012249      1.004743561      1.004743561    0.03270982262  bftga 0(D)
1392  14     0.3618000977     0.6445925328    -7.852615936                0     0.9999953408     0.9999953408      1.002459506      1.002459506    0.03271486373  bftga 0(D)
1393  14     0.3617000977     0.6445392134    -7.852432067                0     0.9999140967     0.9999140967      1.001998925      1.001998925    0.03272009005  bftga 0(D)
1394  13     0.3616000977     0.6444858976    -7.852247436                0     0.9999724509     0.9999724509      1.005055103      1.005055103    0.03272569799  bftga 0(D)
1395  14     0.3615000977     0.6444325856    -7.852063568                0      1.000007491      1.000007491      1.002401529      1.002401529    0.03273071604  bftga 0(D)
1396  14     0.3614000977     0.6443792772    -7.851879699                0     0.9999774937     0.9999774937      1.001589213      1.001589213     0.0327359209  bftga 0(D)
1397  13     0.3613000977     0.6443259726    -7.851695068                0     0.9999448461     0.9999448461      1.004473046      1.004473046    0.03274151118  bftga 0(D)
1398  14     0.3612000977     0.6442726717    -7.851511199                0     0.9999929339     0.9999929339      1.001479881      1.001479881    0.03274650506  bftga 0(D)
1399  13     0.3611000977     0.6442193746    -7.851326568                0     0.9999104318     0.9999104318      1.004235347      1.004235347    0.03275208327  bftga 0(D)
1400  13     0.3610000977     0.6441660811    -7.851141937                0     0.9999671453     0.9999671453      1.004851421      1.004851421    0.03275745771  bftga 0(D)
1401  14     0.3609000977     0.6441127914    -7.850958068                0      1.000048722      1.000048722      1.001494737      1.001494737    0.03276242736  bftga 0(D)
1402  13     0.3608000977     0.6440595054    -7.850773437                0     0.9999124154     0.9999124154      1.004032423      1.004032423    0.03276798703  bftga 0(D)
1403  13     0.3607000977     0.6440062231    -7.850588806                0      1.000033417      1.000033417      1.004288573      1.004288573    0.03277334064  bftga 0(D)
1404  13     0.3606000977     0.6439529445    -7.850404174                0     0.9998732299     0.9998732299      1.004729031      1.004729031    0.03277868733  bftga 0(D)
1405  13     0.3605000977     0.6438996697    -7.850219543                0     0.9999690165     0.9999690165      1.004812933      1.004812933    0.03278402699  bftga 0(D)
1406  13     0.3604000977     0.6438463986    -7.850034912                0      1.000021001      1.000021001      1.004840484      1.004840484    0.03278935953  bftga 0(D)
1407  13     0.3603000977     0.6437931312     -7.84985028                0     0.9999262279     0.9999262279      1.004914117      1.004914117    0.03279468485  bftga 0(D)
1408  13     0.3602000977     0.6437398676    -7.849665649                0     0.9999338594     0.9999338594      1.004782266      1.004782266    0.03280000285  bftga 0(D)
1409  13     0.3601000977     0.6436866077    -7.849481017                0     0.9999849372     0.9999849372      1.004503139      1.004503139    0.03280531341  bftga 0(D)
1410  13     0.3600000977     0.6436333516    -7.849296386                0     0.9998845334     0.9998845334      1.004271522      1.004271522    0.03281061643  bftga 0(D)
1411  13     0.3599000977     0.6435800991    -7.849111755                0      0.999900601      0.999900601      1.003817065      1.003817065    0.03281591179  bftga 0(D)
1412  13     0.3598000977     0.6435268505    -7.848927123                0     0.9999546356     0.9999546356      1.003217636      1.003217636    0.03282119937  bftga 0(D)
1413  14     0.3597000977     0.6434736055    -7.848741729                0     0.9983433946     0.9983433946      1.000156492      1.000156492    0.03282606341  bftga 0(D)
1414  13     0.3596000977     0.6434203644    -7.848557098                0     0.9998406165     0.9998406165      1.003934685      1.003934685     0.0328319589  bftga 0(D)
